NOGA,NOGA2,NOGA1,NOGAfull,NOGAtxt,CH_AS2011,CH_AS2016,CH_AS2021,CH_BE2011,CH_BE2016,CH_BE2021,BS_AS2011,BS_AS2016,BS_AS2021,BS_BE2011,BS_BE2016,BS_BE2021,BS_BE2021num,dCH_AS,dpCH_AS,dBS_AS,dpBS_AS,ddCHBS_AS,dCH_BE,dpCH_BE,dBS_BE,dpBS_BE,ddCHBS_BE,WgroupCH,Wgroup,Sektor,Sektortext,WIDLnum,WIDLtxt,Abteilungnum,Abteilungtxt,AbteiteilungPlusnum,AbteilungPlustxt,I_G_Handelnum,I_G_Handeltxt,I_H_Verkehrnum,I_H_Verkehrtxt,I_K_Finanznum,I_K_Finanztxt,I_M_WissTechnum,I_M_WissTechtxt,I_OP_VerwaltungBildungnum,I_OP_VerwaltungBildungtxt,I_Q_Gesundheitnum,I_Q_Gesundheittxt,I_Logistik(noPerson)num,I_Logistik(noPerson)txt,I_IKTnum,I_IKTtxt,I_Kreislaufwirtschaftnum,I_Kreislaufwirtschafttxt,I3_IKTnum,I3_IKTtxt,I_LSnum,I_LStxt,I_Publikumsorientiertnum,I_Publikumsorientierttxt,I4_Publikumsorientiertnum,I4_Publikumsorientierttxt,I_Kreativwirtschaftnum,I_Kreativwirtschafttxt,I13_Kreativwirtschaft,I13_Kreativwirtschaft,I3_WIDLnum,I3_WIDLtxt
879001,87,8,879001 Wohnheime für Kinder und Jugendliche,Wohnheime für Kinder und Jugendliche,325,326,313,5942,6536,6944,18,17,19,584,464,511,511,-12,-0.036923077,1,0.055555556,0.092478632,1002,0.168630091,-73,-0.125,-0.293630091,4,2,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,Q,GESUNDHEITS- UND SOZIALWESEN,Q,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
879003,87,8,879003 Sonstige Wohnheime,Sonstige Wohnheime,313,389,323,3827,5572,5756,13,20,16,174,294,282,282,10,0.031948882,3,0.230769231,0.198820349,1929,0.50405017,108,0.620689655,0.116639485,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,Q,GESUNDHEITS- UND SOZIALWESEN,Q,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
881000,88,8,881000 Soziale Betreuung älterer Menschen und Behinderter,Soziale Betreuung älterer Menschen und Behinderter,431,457,442,14802,17055,17802,13,11,7,646,1056,943,943,11,0.025522042,-6,-0.461538462,-0.487060503,3000,0.202675314,297,0.459752322,0.257077008,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,Q,GESUNDHEITS- UND SOZIALWESEN,Q,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
889100,88,8,889100 Tagesbetreuung von Kindern,Tagesbetreuung von Kindern,4693,6108,6963,32039,45074,57292,125,155,157,1160,1493,1729,1729,2270,0.483699126,32,0.256,-0.227699126,25253,0.788195637,569,0.490517241,-0.297678395,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,Q,GESUNDHEITS- UND SOZIALWESEN,Q,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
889901,88,8,889901 Organisationen der Wohlfahrtspflege,Organisationen der Wohlfahrtspflege,905,917,962,11836,13152,14005,41,49,50,496,615,664,664,57,0.062983425,9,0.219512195,0.15652877,2169,0.183254478,168,0.338709677,0.1554552,4,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,Q,GESUNDHEITS- UND SOZIALWESEN,Q,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
889902,88,8,889902 Sonstiges Sozialwesen a. n. g.,Sonstiges Sozialwesen a. n. g.,3149,3853,4577,32808,38884,43518,125,149,166,1250,1500,1735,1735,1428,0.453477294,41,0.328,-0.125477294,10710,0.32644477,485,0.388,0.06155523,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,Q,GESUNDHEITS- UND SOZIALWESEN,Q,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,1,Gesundheits- & Sozialwesen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
900101,90,9,900101 Theater- und Ballettgruppen,Theater- und Ballettgruppen,1120,1446,1619,3858,4595,4913,72,79,79,687,779,707,707,499,0.445535714,7,0.097222222,-0.348313492,1055,0.27345775,20,0.029112082,-0.244345669,5,3,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,6,Markt der Darstellenden Kunst,2,Wissensintensive Dienstleistungen
900102,90,9,"900102 Orchester, Chöre, Musiker","Orchester, Chöre, Musiker",5765,6956,7174,9624,11382,11662,416,571,583,843,1078,1256,1256,1409,0.244405898,167,0.401442308,0.15703641,2038,0.211762261,413,0.489916963,0.278154702,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,1,Musikwirtschaft,2,Wissensintensive Dienstleistungen
900200,90,9,900200 Erbringung von Dienstleistungen für die darstellende Kunst,Erbringung von Dienstleistungen für die darstellende Kunst,553,755,794,1885,2329,2602,29,46,47,54,91,79,79,241,0.435804702,18,0.620689655,0.184884954,717,0.380371353,25,0.462962963,0.08259161,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,6,Markt der Darstellenden Kunst,2,Wissensintensive Dienstleistungen
900301,90,9,900301 Selbstständige bildende Künstler,Selbstständige bildende Künstler,2925,3360,3150,3278,3721,3530,161,214,206,171,218,210,210,225,0.076923077,45,0.279503106,0.202580029,252,0.076876144,39,0.228070175,0.151194031,4,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,3,Kunstmarkt,2,Wissensintensive Dienstleistungen
900302,90,9,900302 Sonstige künstlerische und schriftstellerische Tätigkeiten und Darbietungen,Sonstige künstlerische und schriftstellerische Tätigkeiten und Darbietungen,1033,1235,1249,1279,1533,1544,71,73,78,72,75,79,79,216,0.20909971,7,0.098591549,-0.11050816,265,0.20719312,7,0.097222222,-0.109970897,5,4,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,3,Kunstmarkt,2,Wissensintensive Dienstleistungen
900303,90,9,900303 Selbstständige Journalisten,Selbstständige Journalisten,765,991,991,886,1131,1152,51,56,65,53,63,75,75,226,0.295424837,14,0.274509804,-0.020915033,266,0.300225734,22,0.41509434,0.114868606,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,12,Pressemarkt,2,Wissensintensive Dienstleistungen
900400,90,9,900400 Betrieb von Kultur- und Unterhaltungseinrichtungen,Betrieb von Kultur- und Unterhaltungseinrichtungen,277,306,290,5464,5967,6250,11,11,11,108,130,135,135,13,0.046931408,0,0,-0.046931408,786,0.143850659,27,0.25,0.106149341,4,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,6,Markt der Darstellenden Kunst,2,Wissensintensive Dienstleistungen
910100,91,9,910100 Bibliotheken und Archive,Bibliotheken und Archive,580,656,728,5416,5838,6143,20,24,21,206,231,233,233,148,0.255172414,1,0.05,-0.205172414,727,0.134231905,27,0.131067961,-0.003163944,4,4,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,2,Buchmarkt,2,Wissensintensive Dienstleistungen
910200,91,9,910200 Museen,Museen,375,395,418,5317,5879,6830,23,23,23,626,669,773,773,43,0.114666667,0,0,-0.114666667,1513,0.284558962,147,0.234824281,-0.049734681,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,3,Kunstmarkt,2,Wissensintensive Dienstleistungen
910300,91,9,910300 Betrieb von historischen Stätten und Gebäuden und ähnlichen Attraktionen,Betrieb von historischen Stätten und Gebäuden und ähnlichen Attraktionen,39,42,46,503,470,468,1-3,1-3,1-3,4,5,4,4,7,0.179487179,0,0,-0.179487179,-35,-0.069582505,0,0,0.069582505,2,3,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,1,Kreativwirtschaft,3,Kunstmarkt,2,Wissensintensive Dienstleistungen
910400,91,9,910400 Botanische und zoologische Gärten sowie Naturparks,Botanische und zoologische Gärten sowie Naturparks,68,69,69,989,1159,1446,1-3,1-3,1-3,170,233,228,228,1,0.014705882,0,0,-0.014705882,457,0.462082912,58,0.341176471,-0.120906441,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
920000,92,9,"920000 Spiel-, Wett- und Lotteriewesen","Spiel-, Wett- und Lotteriewesen",89,79,89,3219,3258,3324,1-3,1-3,1-3,551,444,406,406,0,0,0,0,0,105,0.032618826,-145,-0.263157895,-0.29577672,4,1,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
931100,93,9,931100 Betrieb von Sportanlagen,Betrieb von Sportanlagen,1297,1323,1379,10016,10759,12359,12,20,23,181,183,193,193,82,0.063222822,11,0.916666667,0.853443845,2343,0.233925719,12,0.066298343,-0.167627376,5,4,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
931200,93,9,931200 Sportvereine,Sportvereine,1601,1838,2101,10571,12523,14237,43,37,38,390,484,482,482,500,0.312304809,-5,-0.11627907,-0.428583879,3666,0.346797843,92,0.235897436,-0.110900407,5,5,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
931300,93,9,931300 Gymnastik- und Fitnesszentren,Gymnastik- und Fitnesszentren,1250,1490,1593,9740,12354,12202,44,49,48,459,541,488,488,343,0.2744,4,0.090909091,-0.183490909,2462,0.252772074,29,0.063180828,-0.189591246,5,4,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
931900,93,9,931900 Erbringung von sonstigen Dienstleistungen des Sports,Erbringung von sonstigen Dienstleistungen des Sports,1453,2053,2423,4705,6630,9024,25,29,29,87,75,57,57,970,0.667584308,4,0.16,-0.507584308,4319,0.917959617,-30,-0.344827586,-1.262787204,5,1,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
932100,93,9,932100 Vergnügungs- und Themenparks,Vergnügungs- und Themenparks,196,215,196,499,782,968,11,10,8,26,35,19,19,0,0,-3,-0.272727273,-0.272727273,469,0.93987976,-7,-0.269230769,-1.209110529,5,1,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
932900,93,9,932900 Erbringung von Dienstleistungen der Unterhaltung und der Erholung a. n. g.,Erbringung von Dienstleistungen der Unterhaltung und der Erholung a. n. g.,1255,1790,2215,4792,6787,7837,54,73,81,405,267,354,354,960,0.764940239,27,0.5,-0.264940239,3045,0.635434057,-51,-0.125925926,-0.761359983,5,2,3,Tertiärsektor (Dienstleistungssektor),3,Andere wissensintensive Dienstleistungen,R,"KUNST, UNTERHALTUNG UND ERHOLUNG",LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,2,Wissensintensive Dienstleistungen
941100,94,9,941100 Wirtschafts- und Arbeitgeberverbände,Wirtschafts- und Arbeitgeberverbände,333,336,325,5213,5516,5471,12,12,12,182,230,275,275,-8,-0.024024024,0,0,0.024024024,258,0.049491655,93,0.510989011,0.461497356,4,5,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
941200,94,9,941200 Berufsorganisationen,Berufsorganisationen,981,1067,1106,12659,14590,15254,36,40,38,274,332,310,310,125,0.127420999,2,0.055555556,-0.071865443,2595,0.204992495,36,0.131386861,-0.073605634,5,4,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
942000,94,9,942000 Arbeitnehmervereinigungen,Arbeitnehmervereinigungen,257,247,229,2288,2502,2563,6,6,4,57,57,67,67,-28,-0.108949416,-2,-0.333333333,-0.224383917,275,0.120192308,10,0.175438596,0.055246289,4,4,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
949101,94,9,949101 Kirchgemeinden und religiöse Vereinigungen,Kirchgemeinden und religiöse Vereinigungen,3832,4060,4011,32784,33565,32283,94,125,113,884,1074,709,709,179,0.0467119,19,0.20212766,0.15541576,-501,-0.015281845,-175,-0.197963801,-0.182681956,3,2,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
949102,94,9,949102 Klöster und Ordensgemeinschaften,Klöster und Ordensgemeinschaften,64,71,70,1216,1158,1204,1-3,1-3,1-3,35,34,31,31,6,0.09375,0,0,-0.09375,-12,-0.009868421,-4,-0.114285714,-0.104417293,3,2,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
949200,94,9,949200 Politische Parteien und Vereinigungen,Politische Parteien und Vereinigungen,153,166,158,601,624,694,9,12,10,16,28,23,23,5,0.032679739,1,0.111111111,0.078431373,93,0.154742097,7,0.4375,0.282757903,4,5,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
949901,94,9,"949901 Organisationen der Kultur, Bildung, Wissenschaft und Forschung","Organisationen der Kultur, Bildung, Wissenschaft und Forschung",1649,1819,1980,9848,11607,13301,120,118,142,481,550,669,669,331,0.200727714,22,0.183333333,-0.01739438,3453,0.350629569,188,0.390852391,0.040222821,5,5,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
949902,94,9,949902 Organisationen des Gesundheitswesens,Organisationen des Gesundheitswesens,443,483,545,4731,5538,6467,20,23,26,120,167,168,168,102,0.230248307,6,0.3,0.069751693,1736,0.36694145,48,0.4,0.03305855,5,5,3,Tertiärsektor (Dienstleistungssektor),1,Sonstige Dienstleistungen,S,ERBRINGUNG VON SONSTIGEN DIENSTLEISTUNGEN,LRST,Übrige Dienstleistungen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branchen,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branche,0,Andere Branchen,0,Andere Branchen,1,Sonstige Dienstleistungen
